instrument,direction,entry_time,exit_time,entry_price,exit_price,size_usd,bars_held,exit_reason,regime_at_entry,gross_pnl,costs,net_pnl,net_pnl_pct,running_equity,drawdown
SUI-USDT-PERP,LONG,2022-10-17 01:00:00+00:00,2022-10-17 02:00:00+00:00,0.45212886829982796,0.4503089222951495,19611.74259935714,1,SL,BULL,-78.94278620761008,19.611742599357143,-98.55452880696723,-0.0050252815785068366,97861.60393917176,0.02138396060828236
ARB-USDT-PERP,LONG,2022-10-17 02:00:00+00:00,2022-10-17 10:00:00+00:00,0.900617844590299,0.9134157517793188,19592.03169359575,8,TP,BULL,278.40554655347154,37.75614498634357,240.64940156712797,0.012283024309612135,98102.2533407389,0.018977466592611018
SUI-USDT-PERP,LONG,2022-10-17 02:00:00+00:00,2022-10-17 10:00:00+00:00,0.4503089222951495,0.4567078758896594,19572.320787834353,8,TP,BULL,278.12545178957015,37.71815975707392,240.40729203249623,0.012283024309612131,98342.6606327714,0.016573393672286038
ARB-USDT-PERP,LONG,2022-10-18 04:00:00+00:00,2022-10-18 14:00:00+00:00,0.927971170742067,0.9381237501495986,19668.53212655428,10,TP,BULL,215.18592445576246,44.481639690626444,170.704284765136,0.008679055644150991,98513.36491753653,0.014866350824634719
SUI-USDT-PERP,LONG,2022-10-18 04:00:00+00:00,2022-10-18 14:00:00+00:00,0.4639855853710335,0.4690618750747993,19668.53212655428,10,TP,BULL,215.18592445576246,44.481639690626444,170.704284765136,0.008679055644150991,98684.06920230166,0.0131593079769834
ARB-USDT-PERP,LONG,2022-10-20 01:00:00+00:00,2022-10-20 03:00:00+00:00,0.9501419223907439,0.9466154189643732,19736.813840460334,2,SL,BULL,-73.2542581206105,19.736813840460336,-92.99107196107084,-0.004711554393366156,98591.07813034058,0.01408921869659418
SUI-USDT-PERP,LONG,2022-10-20 01:00:00+00:00,2022-10-20 03:00:00+00:00,0.47507096119537195,0.4733077094821866,19736.813840460334,2,SL,BULL,-73.2542581206105,19.736813840460336,-92.99107196107084,-0.004711554393366156,98498.0870583795,0.01501912941620496
ARB-USDT-PERP,LONG,2022-10-21 03:00:00+00:00,2022-10-21 08:00:00+00:00,0.9316635165343443,0.9401225738119281,19699.617411675903,5,TP,BULL,178.86306490966933,19.699617411675902,159.16344749799345,0.008079519727304843,98657.2505058775,0.013427494941225013
SUI-USDT-PERP,LONG,2022-10-21 03:00:00+00:00,2022-10-21 08:00:00+00:00,0.46583175826717216,0.47006128690596405,19699.617411675903,5,TP,BULL,178.86306490966933,19.699617411675902,159.16344749799345,0.008079519727304843,98816.4139533755,0.011835860466245067
ARB-USDT-PERP,LONG,2022-10-21 08:00:00+00:00,2022-10-21 09:00:00+00:00,0.9401225738119281,0.9366566063526665,19731.450101175502,1,SL,BULL,-72.74430577432375,19.7314501011755,-92.47575587549925,-0.004686718685211585,98723.9381975,0.012760618025000003
SUI-USDT-PERP,LONG,2022-10-21 08:00:00+00:00,2022-10-21 09:00:00+00:00,0.47006128690596405,0.4683283031763332,19763.2827906751,1,SL,BULL,-72.86166394550246,19.763282790675103,-92.62494673617756,-0.004686718685211586,98631.31325076382,0.01368686749236178
ARB-USDT-PERP,LONG,2022-10-21 12:00:00+00:00,2022-10-21 17:00:00+00:00,0.9413715068474082,0.9491394431048537,19726.262650152767,5,TP,BULL,162.7756414438104,19.726262650152766,143.04937879365764,0.007251722301920674,98774.36262955748,0.012256373704425205
SUI-USDT-PERP,LONG,2022-10-21 12:00:00+00:00,2022-10-21 17:00:00+00:00,0.4706857534237041,0.4745697215524268,19726.262650152767,5,TP,BULL,162.7756414438104,19.726262650152766,143.04937879365764,0.007251722301920674,98917.41200835114,0.01082587991648863
ARB-USDT-PERP,LONG,2022-10-21 21:00:00+00:00,2022-10-22 10:00:00+00:00,0.9531723473617612,0.9617281315319364,19783.48240167023,13,TP,BULL,177.57880411831655,46.352508036191665,131.2262960821249,0.006633124210277865,99048.63830443326,0.009513616955667385
SUI-USDT-PERP,LONG,2022-10-21 21:00:00+00:00,2022-10-22 10:00:00+00:00,0.4765861736808806,0.4808640657659682,19783.48240167023,13,TP,BULL,177.57880411831655,46.352508036191665,131.2262960821249,0.006633124210277865,99179.86460051539,0.008201353994846141
ARB-USDT-PERP,LONG,2022-10-24 06:00:00+00:00,2022-10-24 13:00:00+00:00,0.982934076123572,0.9789870069465733,19835.97292010308,7,SL,BULL,-79.65331471413676,19.835972920103078,-99.48928763423983,-0.005015599085306819,99080.37531288115,0.009196246871188486
SUI-USDT-PERP,LONG,2022-10-24 06:00:00+00:00,2022-10-24 13:00:00+00:00,0.491467038061786,0.48949350347328663,19835.97292010308,7,SL,BULL,-79.65331471413676,19.835972920103078,-99.48928763423983,-0.005015599085306819,98980.88602524692,0.010191139747530832
ARB-USDT-PERP,LONG,2022-10-26 00:00:00+00:00,2022-10-26 03:00:00+00:00,0.9795111190815095,0.9741793846932538,19796.177205049386,3,SL,BULL,-107.75575356320263,19.796177205049386,-127.55193076825202,-0.006443260708724991,98853.33409447866,0.011466659055213387
SUI-USDT-PERP,LONG,2022-10-26 00:00:00+00:00,2022-10-26 03:00:00+00:00,0.4897555595407547,0.4870896923466269,19796.177205049386,3,SL,BULL,-107.75575356320263,19.796177205049386,-127.55193076825202,-0.006443260708724991,98725.7821637104,0.012742178362895939
ARB-USDT-PERP,LONG,2022-10-26 03:00:00+00:00,2022-10-26 09:00:00+00:00,0.9741793846932538,0.970449781994941,19770.666818895734,6,SL,BULL,-75.69112370245315,19.770666818895734,-95.46179052134889,-0.004828455782286092,98630.32037318905,0.013696796268109466
SUI-USDT-PERP,LONG,2022-10-26 03:00:00+00:00,2022-10-26 09:00:00+00:00,0.4870896923466269,0.4852248909974705,19745.156432742082,6,SL,BULL,-75.59345831707486,19.745156432742082,-95.33861474981694,-0.004828455782286092,98534.98175843923,0.014650182415607706
ARB-USDT-PERP,LONG,2022-10-31 07:00:00+00:00,2022-10-31 14:00:00+00:00,1.0582610365784717,1.0741889109620857,19706.99635168785,7,TP,BULL,296.60976972456797,19.70699635168785,276.9027733728801,0.014050988209025785,98811.88453181212,0.011881154681878834
SUI-USDT-PERP,LONG,2022-10-31 07:00:00+00:00,2022-10-31 14:00:00+00:00,0.5291305182892359,0.5370944554810428,19706.99635168785,7,TP,BULL,296.60976972456797,19.70699635168785,276.9027733728801,0.014050988209025785,99088.787305185,0.009112126948149963
ARB-USDT-PERP,LONG,2022-11-01 09:00:00+00:00,2022-11-01 12:00:00+00:00,1.100727082816292,1.0966952123506242,19817.757461037003,3,SL,BULL,-72.59077408951151,19.817757461037004,-92.40853155054852,-0.004662915656941997,98996.37877363445,0.01003621226365547
SUI-USDT-PERP,LONG,2022-11-01 09:00:00+00:00,2022-11-01 12:00:00+00:00,0.550363541408146,0.5483476061753121,19817.757461037003,3,SL,BULL,-72.59077408951151,19.817757461037004,-92.40853155054852,-0.004662915656941997,98903.9702420839,0.010960297579160979
ARB-USDT-PERP,LONG,2022-11-01 12:00:00+00:00,2022-11-01 19:00:00+00:00,1.0966952123506242,1.1058841582363919,19799.275754726892,7,TP,BULL,165.89337806775373,19.799275754726892,146.09410231302684,0.007378759916415035,99050.06434439693,0.009499356556030689
SUI-USDT-PERP,LONG,2022-11-01 12:00:00+00:00,2022-11-01 19:00:00+00:00,0.5483476061753121,0.5529420791181959,19780.79404841678,7,TP,BULL,165.73852428773563,19.78079404841678,145.95773023931883,0.007378759916415035,99196.02207463625,0.008039779253637535
ARB-USDT-PERP,LONG,2022-11-01 23:00:00+00:00,2022-11-02 08:00:00+00:00,1.0993080170161804,1.1083524350524114,19839.20441492725,9,TP,BULL,163.2245516792233,43.38017473623208,119.84437694299123,0.006040785428513399,99315.86645157923,0.006841335484207666
SUI-USDT-PERP,LONG,2022-11-01 23:00:00+00:00,2022-11-02 08:00:00+00:00,0.5496540085080902,0.5541762175262057,19839.20441492725,9,TP,BULL,163.2245516792233,43.38017473623208,119.84437694299123,0.006040785428513399,99435.71082852222,0.005642891714777797
ARB-USDT-PERP,LONG,2022-11-03 08:00:00+00:00,2022-11-03 12:00:00+00:00,1.1334360975498374,1.1290121538085804,19887.142165704445,4,SL,BULL,-77.62201883780007,19.887142165704446,-97.50916100350452,-0.004903125858458433,99338.20166751872,0.006617983324812812
SUI-USDT-PERP,LONG,2022-11-03 08:00:00+00:00,2022-11-03 12:00:00+00:00,0.5667180487749187,0.5645060769042902,19887.142165704445,4,SL,BULL,-77.62201883780007,19.887142165704446,-97.50916100350452,-0.004903125858458433,99240.69250651522,0.007593074934847828
SOL-USDT-PERP,LONG,2022-11-08 22:00:00+00:00,2022-11-08 23:00:00+00:00,23.05,23.9,19848.138501303045,1,TP,HIGH_VOL,731.9270163170302,19.848138501303044,712.0788778157271,0.03587635574837301,99952.77138433095,0.00047228615669053396
SOL-USDT-PERP,LONG,2022-11-08 23:00:00+00:00,2022-11-09 00:00:00+00:00,23.9,22.6,19990.55427686619,1,SL,HIGH_VOL,-1087.352324683096,19.99055427686619,-1107.342878959962,-0.05539330543933042,98845.42850537099,0.0115457149462901
SOL-USDT-PERP,LONG,2022-11-09 00:00:00+00:00,2022-11-09 01:00:00+00:00,22.6,21.965,19769.0857010742,1,SL,HIGH_VOL,-555.4588239018649,19.7690857010742,-575.2279096029391,-0.02909734513274343,98270.20059576805,0.01729799404231948
SOL-USDT-PERP,LONG,2022-11-09 01:00:00+00:00,2022-11-09 02:00:00+00:00,21.965,21.22,19654.04011915361,1,SL,HIGH_VOL,-666.6177959831303,19.65404011915361,-686.2718361022839,-0.034917596175734165,97583.92875966577,0.024160712403342333
SOL-USDT-PERP,LONG,2022-11-09 02:00:00+00:00,2022-11-09 04:00:00+00:00,21.22,20.84,19516.785751933156,2,SL,HIGH_VOL,-349.49946209870785,19.516785751933156,-369.016247850641,-0.018907634307257257,97214.91251181513,0.027850874881848724
SOL-USDT-PERP,LONG,2022-11-09 04:00:00+00:00,2022-11-09 05:00:00+00:00,20.84,19.3,19442.982502363026,1,SL,HIGH_VOL,-1436.7655016141575,19.442982502363026,-1456.2084841165206,-0.07489635316698652,95758.70402769861,0.04241295972301392
SOL-USDT-PERP,LONG,2022-11-09 05:00:00+00:00,2022-11-09 06:00:00+00:00,19.3,19.005,19151.74080553972,1,SL,HIGH_VOL,-292.7338620535881,19.15174080553972,-311.8856028591278,-0.016284974093264334,95446.81842483948,0.04553181575160517
SOL-USDT-PERP,LONG,2022-11-09 06:00:00+00:00,2022-11-09 07:00:00+00:00,19.005,18.215,19089.3636849679,1,SL,HIGH_VOL,-793.506830366989,19.0893636849679,-812.5961940519569,-0.04256800841883711,94634.22223078752,0.0536577776921248
SOL-USDT-PERP,LONG,2022-11-09 07:00:00+00:00,2022-11-09 08:00:00+00:00,18.215,15.41,18926.844446157505,1,SL,HIGH_VOL,-2914.6197458946913,18.926844446157506,-2933.546590340849,-0.15499396102113644,91700.67564044667,0.08299324359553327
SOL-USDT-PERP,LONG,2022-11-09 08:00:00+00:00,2022-11-09 09:00:00+00:00,15.41,15.08,18340.135128089336,1,SL,HIGH_VOL,-392.7478645210566,18.340135128089337,-411.08799964914596,-0.02241466580142765,91289.58764079753,0.0871041235920247
SOL-USDT-PERP,LONG,2022-11-09 09:00:00+00:00,2022-11-09 10:00:00+00:00,15.08,15.455,18257.917528159505,1,TP,HIGH_VOL,454.0264637307569,18.257917528159506,435.7685462025974,0.023867374005305038,91725.35618700013,0.08274643812999871
SOL-USDT-PERP,LONG,2022-11-09 10:00:00+00:00,2022-11-09 11:00:00+00:00,15.455,17.42,18345.071237400025,1,TP,HIGH_VOL,2332.4532501773583,18.345071237400024,2314.108178939958,0.1261433193141379,94039.46436594009,0.0596053563405991
SOL-USDT-PERP,LONG,2022-11-09 11:00:00+00:00,2022-11-09 12:00:00+00:00,17.42,16.92,18807.89287318802,1,SL,HIGH_VOL,-539.836190390012,18.80789287318802,-558.6440832632001,-0.029702640642939152,93480.82028267688,0.06519179717323118
SOL-USDT-PERP,LONG,2022-11-09 12:00:00+00:00,2022-11-09 13:00:00+00:00,16.92,16.29,18696.164056535377,1,SL,HIGH_VOL,-696.1337680624903,18.696164056535377,-714.8299321190257,-0.03823404255319164,92765.99035055785,0.07234009649442145
SOL-USDT-PERP,LONG,2022-11-09 13:00:00+00:00,2022-11-09 14:00:00+00:00,16.29,16.155,18553.19807011157,1,SL,HIGH_VOL,-153.7557851114196,18.553198070111574,-172.30898318153118,-0.009287292817679435,92593.68136737632,0.07406318632623675
SOL-USDT-PERP,LONG,2022-11-09 14:00:00+00:00,2022-11-09 15:00:00+00:00,16.155,12.835,18518.736273475264,1,SL,HIGH_VOL,-3805.7693858209764,18.518736273475266,-3824.2881220944514,-0.20650913030021661,88769.39324528187,0.1123060675471813
SOL-USDT-PERP,LONG,2022-11-09 15:00:00+00:00,2022-11-09 16:00:00+00:00,12.835,12.94,17753.878649056376,1,TP,HIGH_VOL,145.2401447721773,17.753878649056375,127.48626612312093,0.007180755746006908,88896.87951140499,0.11103120488595014
SOL-USDT-PERP,LONG,2022-11-09 16:00:00+00:00,2022-11-09 17:00:00+00:00,12.94,10.26,17779.375902280997,1,SL,HIGH_VOL,-3682.281871569789,17.779375902280997,-3700.06124747207,-0.2081097372488408,85196.81826393292,0.14803181736067084
SOL-USDT-PERP,LONG,2022-11-09 17:00:00+00:00,2022-11-09 18:00:00+00:00,10.26,10.64,17039.363652786586,1,TP,HIGH_VOL,631.0875426958007,17.039363652786587,614.0481790430141,0.03603703703703711,85810.86644297594,0.14189133557024064
SOL-USDT-PERP,LONG,2022-11-09 18:00:00+00:00,2022-11-09 19:00:00+00:00,10.64,11.16,17162.17328859519,1,TP,HIGH_VOL,838.7528298937491,17.16217328859519,821.5906566051539,0.047872180451127774,86632.4570995811,0.13367542900418905
SOL-USDT-PERP,LONG,2022-11-09 19:00:00+00:00,2022-11-09 20:00:00+00:00,11.16,9.555,17326.49141991622,1,SL,HIGH_VOL,-2491.8475563589195,17.32649141991622,-2509.1740477788358,-0.1448172043010753,84123.28305180225,0.15876716948197747
SOL-USDT-PERP,LONG,2022-11-09 20:00:00+00:00,2022-11-09 21:00:00+00:00,9.555,8.73,16824.656610360453,1,SL,HIGH_VOL,-1452.6783572524712,16.824656610360453,-1469.5030138628317,-0.08734222919937198,82653.78003793942,0.17346219962060583
SOL-USDT-PERP,LONG,2022-11-09 21:00:00+00:00,2022-11-09 22:00:00+00:00,8.73,10.275,16530.756007587883,1,TP,HIGH_VOL,2925.5461662913262,16.530756007587883,2909.015410283738,0.1759759450171821,85562.79544822316,0.14437204551776842
SOL-USDT-PERP,LONG,2022-11-09 22:00:00+00:00,2022-11-09 23:00:00+00:00,10.275,10.61,17112.559089644634,1,TP,HIGH_VOL,557.92771727795,17.112559089644634,540.8151581883054,0.03160340632603398,86103.61060641146,0.13896389393588543
SOL-USDT-PERP,LONG,2022-11-09 23:00:00+00:00,2022-11-10 00:00:00+00:00,10.61,11.06,17220.72212128229,1,TP,HIGH_VOL,730.3793548140482,17.220722121282293,713.1586326927659,0.04141281809613583,86816.76923910422,0.13183230760895778
SOL-USDT-PERP,LONG,2022-11-10 00:00:00+00:00,2022-11-10 01:00:00+00:00,11.06,9.93,17363.353847820847,1,SL,HIGH_VOL,-1774.0135486471581,17.363353847820846,-1791.376902494979,-0.10316998191681742,85025.39233660925,0.14974607663390752
SOL-USDT-PERP,LONG,2022-11-10 01:00:00+00:00,2022-11-10 02:00:00+00:00,9.93,10.6,17005.07846732185,1,TP,HIGH_VOL,1147.3718603328941,17.00507846732185,1130.3667818655722,0.066472306143001,86155.75911847482,0.13844240881525183
SOL-USDT-PERP,LONG,2022-11-13 18:00:00+00:00,2022-11-13 19:00:00+00:00,13.76,13.965,17231.151823694963,1,TP,BEAR,256.7141078384788,17.231151823694965,239.48295601478384,0.013898255813953491,86395.2420744896,0.13604757925510408
SOL-USDT-PERP,LONG,2022-11-13 21:00:00+00:00,2022-11-13 22:00:00+00:00,13.555,13.655,17279.04841489792,1,REGIME_FLIP,BEAR,127.47361427442168,17.279048414897918,110.19456585952376,0.0063773515308004165,86505.43664034911,0.13494563359650885
SOL-USDT-PERP,LONG,2022-11-14 02:00:00+00:00,2022-11-14 03:00:00+00:00,12.535,12.955,17301.087328069825,1,TP,BEAR,579.6933927235202,17.301087328069826,562.3923053954504,0.032506182688472274,87067.82894574456,0.12932171054255437
SOL-USDT-PERP,LONG,2022-11-14 03:00:00+00:00,2022-11-14 04:00:00+00:00,12.955,12.595,17413.565789148914,1,SL,BEAR,-483.8968494090003,17.413565789148915,-501.3104151981492,-0.028788498649170158,86566.51853054641,0.1343348146945359
SOL-USDT-PERP,LONG,2022-11-17 14:00:00+00:00,2022-11-17 15:00:00+00:00,13.215,13.555,17313.303706109284,1,TP,BEAR,445.44254711140024,17.313303706109284,428.12924340529094,0.02472833900870222,86994.6477739517,0.130053522260483
SOL-USDT-PERP,LONG,2022-11-17 15:00:00+00:00,2022-11-17 16:00:00+00:00,13.555,13.4,17398.929554790342,1,SL,BEAR,-198.95493035724766,17.398929554790342,-216.353859912038,-0.012434894872740639,86778.29391403966,0.13221706085960336
SOL-USDT-PERP,LONG,2022-11-17 16:00:00+00:00,2022-11-17 17:00:00+00:00,13.4,13.65,17355.658782807932,1,TP,BEAR,323.79960415686435,17.355658782807932,306.4439453740564,0.017656716417910445,87084.73785941373,0.12915262140586273
SOL-USDT-PERP,LONG,2022-11-17 17:00:00+00:00,2022-11-17 18:00:00+00:00,13.65,13.53,17416.947571882745,1,SL,BEAR,-153.11602260995946,17.416947571882744,-170.5329701818422,-0.009791208791208863,86914.20488923189,0.13085795110768114
SOL-USDT-PERP,LONG,2022-11-17 18:00:00+00:00,2022-11-17 19:00:00+00:00,13.53,13.43,17382.84097784638,1,SL,BEAR,-128.47628217181315,17.382840977846378,-145.85912314965952,-0.008390983000739073,86768.34576608223,0.1323165423391777
SOL-USDT-PERP,LONG,2022-11-17 19:00:00+00:00,2022-11-17 20:00:00+00:00,13.43,13.55,17353.669153216448,1,TP,BEAR,155.05884574728154,17.353669153216448,137.70517659406508,0.00793521965748332,86906.0509426763,0.13093949057323698
SOL-USDT-PERP,LONG,2022-11-17 20:00:00+00:00,2022-11-17 21:00:00+00:00,13.55,13.665,17381.21018853526,1,TP,BEAR,147.51580602815704,17.38121018853526,130.1345958396218,0.007487084870848594,87036.18553851593,0.12963814461484072
SOL-USDT-PERP,LONG,2022-11-17 21:00:00+00:00,2022-11-17 22:00:00+00:00,13.665,13.645,17407.237107703186,1,REGIME_FLIP,BEAR,-25.477112488405147,17.407237107703185,-42.884349596108336,-0.0024635931211123,86993.30118891982,0.13006698811080175
SOL-USDT-PERP,LONG,2022-11-17 23:00:00+00:00,2022-11-18 00:00:00+00:00,13.64,13.745,17398.660237783966,1,REGIME_FLIP,BEAR,133.9339681061065,17.398660237783968,116.53530786832253,0.006697947214076146,87109.83649678815,0.1289016350321185
SOL-USDT-PERP,LONG,2022-11-18 00:00:00+00:00,2022-11-18 01:00:00+00:00,13.745,13.595,17421.96729935763,1,SL,BEAR,-190.1269621610491,17.421967299357632,-207.54892946040673,-0.011913059294288729,86902.28756732774,0.13097712432672254
SOL-USDT-PERP,LONG,2022-11-18 16:00:00+00:00,2022-11-18 17:00:00+00:00,13.25,13.08,17380.45751346555,1,SL,BEAR,-222.99454922936923,17.38045751346555,-240.37500674283478,-0.013830188679245278,86661.91256058491,0.1333808743941509
SOL-USDT-PERP,LONG,2022-11-18 17:00:00+00:00,2022-11-18 18:00:00+00:00,13.08,13.05,17332.382512116983,1,REGIME_FLIP,BEAR,-39.75317089935003,17.332382512116983,-57.08555341146702,-0.0032935779816513273,86604.82700717344,0.13395172992826557
SOL-USDT-PERP,LONG,2022-11-18 18:00:00+00:00,2022-11-18 19:00:00+00:00,13.05,13.16,17320.96540143469,1,TP,BEAR,146.0004746481077,17.320965401434687,128.67950924667304,0.007429118773946316,86733.50651642012,0.13266493483579878
SOL-USDT-PERP,LONG,2022-11-18 19:00:00+00:00,2022-11-18 20:00:00+00:00,13.16,13.185,17346.701303284026,1,REGIME_FLIP,BEAR,32.95345992265249,17.346701303284025,15.606758619368467,0.0008996960486322459,86749.11327503949,0.1325088672496051
SOL-USDT-PERP,LONG,2022-11-18 20:00:00+00:00,2022-11-18 21:00:00+00:00,13.185,13.245,17349.822655007898,1,REGIME_FLIP,BEAR,78.95254905577941,17.349822655007898,61.602726400771516,0.00355062571103517,86810.71600144026,0.1318928399855974
SOL-USDT-PERP,LONG,2022-11-18 21:00:00+00:00,2022-11-18 22:00:00+00:00,13.245,13.165,17362.143200288054,1,SL,BEAR,-104.86760709875769,17.362143200288052,-122.22975029904575,-0.007040015100037756,86688.48625114122,0.13311513748858778
SOL-USDT-PERP,LONG,2022-11-21 15:00:00+00:00,2022-11-21 16:00:00+00:00,11.915,11.805,17337.697250228244,1,SL,BEAR,-160.06266869702873,17.337697250228246,-177.40036594725697,-0.010232060428031845,86511.08588519397,0.1348891411480603
SOL-USDT-PERP,LONG,2022-11-21 18:00:00+00:00,2022-11-21 19:00:00+00:00,11.625,11.405,17302.217177038794,1,SL,BEAR,-327.4398089418104,17.302217177038795,-344.7420261188492,-0.019924731182795755,86166.34385907512,0.13833656140924883
SOL-USDT-PERP,LONG,2022-11-21 19:00:00+00:00,2022-11-21 20:00:00+00:00,11.405,11.54,17233.268771815023,1,TP,BEAR,203.98871408987503,17.233268771815023,186.75544531806,0.010836913634370872,86353.09930439318,0.1364690069560682
SOL-USDT-PERP,LONG,2022-11-22 15:00:00+00:00,2022-11-22 16:00:00+00:00,12.05,11.855,17270.619860878636,1,SL,BEAR,-279.4830599893227,17.270619860878636,-296.75367985020137,-0.017182572614107907,86056.34562454298,0.13943654375457015
SOL-USDT-PERP,LONG,2022-11-22 18:00:00+00:00,2022-11-22 19:00:00+00:00,11.795,11.82,17211.2691249086,1,REGIME_FLIP,BEAR,36.48001086246046,17.211269124908597,19.268741737551863,0.0011195421788893903,86075.61436628054,0.1392438563371946
SOL-USDT-PERP,LONG,2022-11-22 22:00:00+00:00,2022-11-22 23:00:00+00:00,12.255,12.43,17215.12287325611,1,TP,BEAR,245.8299879901918,17.21512287325611,228.61486511693568,0.013279885760913823,86304.22923139748,0.13695770768602525
ARB-USDT-PERP,LONG,2022-11-23 12:00:00+00:00,2022-11-23 17:00:00+00:00,1.3152065726172038,1.3262807749745498,17260.845846279495,5,TP,BULL,145.3384614557349,17.260845846279494,128.0776156094554,0.007420123947000083,86432.30684700693,0.13567693152993074
SUI-USDT-PERP,LONG,2022-11-23 12:00:00+00:00,2022-11-23 17:00:00+00:00,0.6576032863086019,0.6631403874872749,17260.845846279495,5,TP,BULL,145.3384614557349,17.260845846279494,128.0776156094554,0.007420123947000083,86560.38446261638,0.13439615537383623
ARB-USDT-PERP,LONG,2022-11-23 18:00:00+00:00,2022-11-23 22:00:00+00:00,1.3321007942122423,1.3247336045133633,17312.076892523277,4,SL,BULL,-95.74452256386596,17.312076892523276,-113.05659945638924,-0.006530504696707766,86447.32786315998,0.1355267213684002
SUI-USDT-PERP,LONG,2022-11-23 18:00:00+00:00,2022-11-23 22:00:00+00:00,0.6660503971061211,0.6623668022566817,17312.076892523277,4,SL,BULL,-95.74452256386596,17.312076892523276,-113.05659945638924,-0.006530504696707766,86334.27126370359,0.13665728736296412
ARB-USDT-PERP,LONG,2022-11-23 22:00:00+00:00,2022-11-23 23:00:00+00:00,1.3247336045133633,1.3201919725651676,17289.465572631998,1,SL,BULL,-59.27409778416524,17.289465572631997,-76.56356335679723,-0.00442833603127629,86257.70770034679,0.13742292299653214
SUI-USDT-PERP,LONG,2022-11-23 22:00:00+00:00,2022-11-23 23:00:00+00:00,0.6623668022566817,0.6600959862825838,17266.85425274072,1,SL,BULL,-59.19657858146726,17.266854252740718,-76.46343283420798,-0.00442833603127629,86181.24426751258,0.13818755732487423
ARB-USDT-PERP,LONG,2022-11-24 01:00:00+00:00,2022-11-24 02:00:00+00:00,1.3212888447049531,1.3130488656497532,17236.248853502515,1,SL,BULL,-107.49075049883507,17.236248853502516,-124.72699935233759,-0.007236319248604506,86056.51726816024,0.1394348273183976
SUI-USDT-PERP,LONG,2022-11-24 01:00:00+00:00,2022-11-24 02:00:00+00:00,0.6606444223524766,0.6565244328248766,17236.248853502515,1,SL,BULL,-107.49075049883507,17.236248853502516,-124.72699935233759,-0.007236319248604506,85931.7902688079,0.14068209731192094
SOL-USDT-PERP,LONG,2022-11-24 10:00:00+00:00,2022-11-24 12:00:00+00:00,14.015,14.125,17186.35805376158,2,TP,HIGH_VOL,134.89114419648692,17.18635805376158,117.70478614272534,0.006848733499821579,86049.49505495063,0.1395050494504937
SOL-USDT-PERP,LONG,2022-11-24 12:00:00+00:00,2022-11-24 13:00:00+00:00,14.125,14.39,17209.899010990128,1,TP,HIGH_VOL,322.8759814451252,17.209899010990128,305.6660824341351,0.017761061946902697,86355.16113738477,0.1364483886261523
SOL-USDT-PERP,LONG,2022-11-24 13:00:00+00:00,2022-11-24 14:00:00+00:00,14.39,14.32,17271.032227476953,1,SL,HIGH_VOL,-84.01475023790073,17.271032227476955,-101.28578246537768,-0.005864489228631013,86253.8753549194,0.13746124645080607
SOL-USDT-PERP,LONG,2022-11-24 14:00:00+00:00,2022-11-24 15:00:00+00:00,14.32,14.415,17250.77507098388,1,TP,HIGH_VOL,114.44299104353694,17.25077507098388,97.19221597255306,0.005634078212290423,86351.06757089194,0.13648932429108054
SOL-USDT-PERP,LONG,2022-11-24 15:00:00+00:00,2022-11-24 16:00:00+00:00,14.415,14.66,17270.21351417839,1,TP,HIGH_VOL,293.5277357595368,17.27021351417839,276.2575222453584,0.015996184530003538,86627.3250931373,0.13372674906862697
SOL-USDT-PERP,LONG,2022-11-24 16:00:00+00:00,2022-11-24 17:00:00+00:00,14.66,14.505,17325.465018627463,1,SL,HIGH_VOL,-183.1819289145461,17.32546501862746,-200.50739393317355,-0.011572987721691633,86426.81769920413,0.13573182300795875
SOL-USDT-PERP,LONG,2022-11-24 19:00:00+00:00,2022-11-24 20:00:00+00:00,14.43,14.33,17285.363539840826,1,SL,HIGH_VOL,-119.78768911878562,17.285363539840827,-137.07305265862644,-0.007930006930006905,86289.7446465455,0.137102553534545
SOL-USDT-PERP,LONG,2022-11-24 21:00:00+00:00,2022-11-24 22:00:00+00:00,14.45,14.575,17257.9489293091,1,TP,HIGH_VOL,149.2902156514628,17.257948929309098,132.0322667221537,0.007650519031141869,86421.77691326765,0.13578223086732352
SOL-USDT-PERP,LONG,2022-11-28 11:00:00+00:00,2022-11-28 12:00:00+00:00,13.435,13.28,17284.35538265353,1,SL,BULL,-199.4101290890448,17.284355382653533,-216.69448447169833,-0.012537030145143367,86205.08242879595,0.13794917571204046
SOL-USDT-PERP,LONG,2022-11-28 12:00:00+00:00,2022-11-28 13:00:00+00:00,13.28,13.3,17241.01648575919,1,REGIME_FLIP,BEAR,25.965386273735476,17.241016485759193,8.724369787976283,0.0005060240963856438,86213.80679858393,0.1378619320141607
SOL-USDT-PERP,LONG,2022-11-28 13:00:00+00:00,2022-11-28 14:00:00+00:00,13.3,13.255,17242.761359716787,1,SL,BEAR,-58.340170014079256,17.242761359716788,-75.58293137379604,-0.004383458646616535,86138.22386721014,0.13861776132789863
SOL-USDT-PERP,LONG,2022-11-28 14:00:00+00:00,2022-11-28 15:00:00+00:00,13.255,13.245,17227.64477344203,1,REGIME_FLIP,BEAR,-12.99709149260258,17.22764477344203,-30.22473626604461,-0.0017544322897021171,86107.9991309441,0.13892000869055904
